MP ID,Formula,Band Gap (eV),energy_above_hull (eV/atom),Left End (V),Right End (V),Window Length (V),label
mp-770524,Li4Mn3V3Cr2O16,0.3355,0.114467564,2.769690838,2.794273235,0.024582397,0
mp-753065,Li4Mn3V3(WO8)2,0.8084,0.036065167,2.195388406,2.259213836,0.06382543,0
mp-1177458,Li4Mn3V3(TeO8)2,0.4295,0.081325878,2.577925017,2.906913062,0.328988045,0
mp-775771,Li4Mn3V3(SnO8)2,0.5051,0.049534335,2.528564794,2.55725545,0.028690656,0
mp-1331651,Li4Mn3V3(SbO8)2,0.0,3.166720172,2.434967703,2.513621186,0.078653483,0
mp-774572,Li4Mn3V3(NiO8)2,0.6218,0.080175815,3.101841854,3.266661297,0.164819443,0
mp-1177360,Li4Mn3V3(FeO8)2,0.9368,0.077210167,3.147304757,3.415675857,0.2683711,0
mp-1177424,Li4Mn3V3(CuO8)2,0.0,0.108580821,3.436139752,3.497801003,0.06166125,0
mp-774858,Li4Mn3V2Sb3O16,0.0,0.075795517,2.434967703,2.513621186,0.078653483,0
mp-771254,Li4Mn3V2Ni3O16,0.3125,0.081093703,3.158669542,3.948117849,0.789448306,0
mp-761239,Li4Mn3V2Fe3O16,0.568,0.073896476,3.433109934,3.435346229,0.002236295,0
mp-756039,Li4Mn3V2Cu3O16,0.0,0.080267525,3.750885213,3.766294512,0.015409299,0
mp-754762,Li4Mn3V2Cr3O16,0.2224,0.167943718,2.769690838,3.548690477,0.778999639,0
mp-1177396,Li4Mn3V2Cr(PO4)6,0.5556,0.090898294,2.322853834,2.362012432,0.039158597,0
mp-756676,Li4Mn3V2Co3O16,0.3603,0.075319513,3.366423797,3.542771695,0.176347898,0
mp-757332,Li4Mn3V(PO4)4,0.8173,0.003168419,2.223256105,2.249923143,0.026667038,0
mp-756939,Li4Mn3TeO12,0.0,0.072914255,3.84874466,4.016313822,0.167569162,0
mp-757409,Li4Mn3SnO8,0.0,0.038931152,1.589735731,2.095543152,0.505807422,0
mp-773180,Li4Mn3Sn5O16,0.0048,0.004673643,2.487058714,2.49089745,0.003838736,0
mp-774292,Li4Mn3Sn3(TeO8)2,0.2427,0.054243641,2.487058714,2.826528129,0.339469415,0
mp-1177363,Li4Mn3Sn3(SbO8)2,0.0,0.033284585,2.252980996,2.517902516,0.26492152,0
mp-774787,Li4Mn3Sn2Sb3O16,0.0,0.060075944,2.230028471,2.252980996,0.022952525,0
mp-757170,Li4Mn3Sn(PO4)4,3.2141,0.032501567,2.371571505,2.777545326,0.40597382,0
mp-1290409,Li4Mn3SbO8,0.78,0.045139272,1.794609445,2.208614025,0.41400458,0
mp-753896,Li4Mn3Sb(PO4)4,0.2728,0.088532845,2.63696479,3.362801563,0.725836773,0
mp-759107,Li4Mn3P3O12F,3.576,0.073979752,1.882704726,3.786910458,1.904205731,0
mp-759970,Li4Mn3OF8,2.1687,0.09780466,1.884515816,2.62495946,0.740443644,0
mp-753457,Li4Mn3OF11,1.4098,0.075863984,3.91995403,4.04068999,0.12073596,0
mp-771777,Li4Mn3O8,0.761,0.038543417,3.442484605,3.708200343,0.265715738,0
mp-1174220,Li4Mn3O7,0.8772,0.024999051,1.748720085,2.688304705,0.93958462,0
mp-753146,Li4Mn3O6F,0.0,0.043981068,1.524234477,2.688304705,1.164070228,0
mp-753944,Li4Mn3O5F3,0.7022,0.094838676,2.688304705,2.88669383,0.198389125,0
mp-760206,Li4Mn3NiO8,0.0,0.026144067,2.01014879,2.688304705,0.678155915,0
mp-752993,Li4Mn3Ni3(WO8)2,0.3097,0.029279784,2.953395227,2.97890651,0.025511283,0
mp-770951,Li4Mn3Ni3(TeO8)2,0.0986,0.001312448,2.852700376,2.961205093,0.108504717,0
mp-774587,Li4Mn3Ni3(SnO8)2,0.0057,0.018744679,3.57658241,3.59681474,0.02023233,0
mp-770685,Li4Mn3Ni3(SbO8)2,0.0,0.042808035,2.89876723,3.872388998,0.973621768,0
mp-771186,Li4Mn3Ni3(PO4)6,0.2741,0.085407641,3.786910458,4.14003514,0.353124682,0
mp-774492,Li4Mn3Ni2Sn3O16,0.6145,0.070306749,2.763489868,3.57658241,0.813092542,0
mp-757668,Li4Mn3Ni2Sb3O16,0.0,0.073295521,2.594436986,3.158550937,0.564113951,0
mp-757417,Li4Mn3Ni(PO4)4,2.7518,0.005478267,2.740359081,3.786910458,1.046551376,0
mp-770640,Li4Mn3NbV2(PO4)6,3.524,0.098214812,2.26294746,2.315985039,0.053037579,0
mp-1177385,Li4Mn3NbO8,0.0,0.089179346,1.779105993,2.208614025,0.429508032,0
mp-1177427,Li4Mn3NbFe2(PO4)6,0.5376,0.105645964,2.426686582,2.536041626,0.109355045,0
mp-776566,Li4Mn3NbCr2(PO4)6,0.0,0.100580252,2.25461392,2.337820893,0.083206973,0
mp-772110,Li4Mn3Nb5O16,0.0,0.09286338,1.633186321,1.764492221,0.1313059,0
mp-778817,Li4Mn3Nb3(TeO8)2,0.4561,0.091553704,2.473759895,2.502473826,0.028713931,0
mp-760145,Li4Mn3Nb3(SnO8)2,0.0,0.095007479,2.058558012,2.084379603,0.025821591,0
mp-1664776,Li4Mn3Nb3(SbO8)2,0.6898,0.079979866,2.350275156,2.373982074,0.023706919,0
mp-758630,Li4Mn3Nb3(FeO8)2,0.1748,0.113468719,2.629306873,2.831814277,0.202507404,0
mp-774826,Li4Mn3Nb2V3O16,0.0,0.072112535,2.285775579,2.551877521,0.266101942,0
mp-758581,Li4Mn3Nb2Sn3O16,0.72,0.042437696,2.084379603,2.581983517,0.497603914,0
mp-758591,Li4Mn3Nb2Ni3O16,0.0,0.039488217,2.804484513,3.72555375,0.921069237,0
mp-770941,Li4Mn3Nb2Fe3O16,0.2774,0.023918606,2.88669383,2.92641749,0.03972366,0
mp-770974,Li4Mn3Nb2Cu3O16,0.0182,0.065290168,3.648530263,3.670428394,0.021898131,0
mp-756399,Li4Mn3Nb2Cr3O16,0.6616,0.085584447,2.105464792,2.133913094,0.028448303,0
mp-763519,Li4Mn3Nb2Co3O16,0.0,0.045727688,2.890301721,2.978101537,0.087799816,0
mp-861478,Li4Mn3Nb(PO4)4,0.3226,0.113872583,2.161577118,2.222586134,0.061009015,0
mp-756625,Li4Mn3FeO8,0.1513,0.068872937,1.644336231,2.46888425,0.824548019,0
mp-772071,Li4Mn3Fe5O16,0.0,0.049621619,3.442484605,3.708200343,0.265715738,0
mp-760290,Li4Mn3Fe3(WO8)2,0.0,0.110066441,2.557966155,2.978808981,0.420842826,0
mp-757691,Li4Mn3Fe3(TeO8)2,0.1207,0.030796277,2.982923293,2.98687398,0.003950688,0
mp-775013,Li4Mn3Fe3(SbO8)2,0.2783,0.005047094,2.70505296,2.889311688,0.184258728,0
mp-1177464,Li4Mn3Fe3(PO4)6,0.4885,0.088840241,3.359664715,3.786090643,0.426425928,0
mp-769561,Li4Mn3Fe3(NiO8)2,0.0,0.06653837,3.582100318,3.624805281,0.042704963,0
mp-756989,Li4Mn3Fe3(CuO8)2,0.0,0.060629301,3.708200343,3.716351411,0.008151069,0
mp-754076,Li4Mn3Fe3(CoO8)2,0.0,0.132754773,3.708200343,3.84874466,0.140544317,0
mp-776458,Li4Mn3Fe2Sn3O16,0.0,0.082920902,2.589601078,2.92641749,0.336816413,0
mp-1177412,Li4Mn3Fe2Sn(PO4)6,2.0246,0.087061885,2.848504004,3.349332358,0.500828354,0
mp-774490,Li4Mn3Fe2Sb3O16,0.0,0.061926817,2.531659809,2.601353508,0.069693698,0
mp-763223,Li4Mn3Fe2Ni3O16,0.0,0.05236014,3.577640816,3.582100318,0.004459502,0
mp-779210,Li4Mn3Fe2Cu3O16,0.0,0.040333124,3.527393354,3.716351411,0.188958058,0
mp-774451,Li4Mn3Fe2Co3O16,0.0,0.068309642,3.84874466,3.914398481,0.065653821,0
mp-766376,Li4Mn3Fe(PO4)4,3.4034,0.002360386,2.338391545,3.359664715,1.02127317,0
mp-1177369,Li4Mn3Fe(BO3)4,2.9568,0.007525776,1.952748315,2.36126124,0.408512925,0
mp-773427,Li4Mn3CuO8,0.0,0.087709459,2.48569048,2.875902268,0.390211788,0
mp-775323,Li4Mn3CuNi2(PO4)6,0.0,0.083394568,3.786910458,3.881371348,0.09446089,0
mp-851095,Li4Mn3Cu3(WO8)2,0.0,0.065649188,3.195794075,3.327944758,0.132150683,0
mp-757393,Li4Mn3Cu3(TeO8)2,0.0,0.023705866,3.242876987,3.697230711,0.454353724,0
mp-774670,Li4Mn3Cu3(SnO8)2,0.0,0.040997176,3.5121101,3.527393354,0.015283254,0
mp-775279,Li4Mn3Cu3(SbO8)2,0.0,0.053575029,3.648530263,3.766294512,0.117764249,0
mp-774653,Li4Mn3Cu2Sn3O16,0.1002,0.106940929,3.442484605,3.5121101,0.069625495,0
mp-775072,Li4Mn3Cu2Sb3O16,0.0,0.101382679,2.697643649,3.336975822,0.639332173,0
mp-757721,Li4Mn3Cu(PO4)4,0.0,0.015717724,3.217871705,3.786910458,0.569038752,0
mp-1177394,Li4Mn3CrO8,0.9579,0.044173487,1.524234477,2.688304705,1.164070228,0
mp-758445,Li4Mn3CrCo2(PO4)6,0.394,0.087041518,3.615031178,3.786910458,0.171879279,0
mp-771148,Li4Mn3Cr5O16,0.2403,0.122756035,3.789264851,4.533350062,0.744085211,0
mp-776267,Li4Mn3Cr3(WO8)2,0.0,0.08115798,2.081754253,2.091863114,0.010108861,0
mp-774791,Li4Mn3Cr3(TeO8)2,0.0484,0.12749216,2.728063259,3.71522539,0.98716213,0
mp-776096,Li4Mn3Cr3(SnO8)2,0.0,0.128498618,1.989454799,4.533350062,2.543895263,0
mp-774806,Li4Mn3Cr3(SbO8)2,0.2501,0.066727633,2.287215419,2.755512504,0.468297086,0
mp-757051,Li4Mn3Cr3(NiO8)2,0.6302,0.105520355,3.633638406,3.912443809,0.278805402,0
mp-757478,Li4Mn3Cr3(FeO8)2,0.0761,0.126517258,3.854759086,4.312201541,0.457442454,0
mp-757000,Li4Mn3Cr3(CuO8)2,0.0,0.54485315,3.708200343,3.716351411,0.008151069,0
mp-776269,Li4Mn3Cr3(CoO8)2,0.0,0.145463392,4.115875654,4.509398576,0.393522922,0
mp-774860,Li4Mn3Cr2Sn3O16,0.1981,0.14056318,2.487058714,2.49089745,0.003838736,0
mp-1177389,Li4Mn3Cr2Sn(PO4)6,1.915,0.101228992,2.50174254,2.777045642,0.275303102,0
mp-761171,Li4Mn3Cr2Sb3O16,0.0742,0.110537933,2.263298966,2.532311076,0.269012109,0
mp-1340817,Li4Mn3Cr2O10,0.0,2.193287269,1.524234477,2.688304705,1.164070228,0
mp-849471,Li4Mn3Cr2Fe3O16,0.0,0.108952873,3.656363484,3.854759086,0.198395602,0
mp-867667,Li4Mn3Cr2Cu3O16,0.0,0.397307117,3.708200343,3.716351411,0.008151069,0
mp-769581,Li4Mn3Cr2Co3O16,0.0,0.097535913,3.832866209,4.185246033,0.352379824,0
mp-756806,Li4Mn3Cr(PO4)4,2.1329,0.003249877,2.22087108,2.225730962,0.004859882,0
mp-1174110,Li4Mn3CoO8,0.0,0.112421848,1.877558173,2.519754903,0.64219673,0
mp-1177395,Li4Mn3CoCu2(PO4)6,0.0,0.083181851,3.786910458,4.05641543,0.269504972,0
mp-754275,Li4Mn3Co5O16,0.0,0.060395875,3.794917194,3.832866209,0.037949015,0
mp-774604,Li4Mn3Co3(WO8)2,0.3202,0.099882158,2.874920792,3.025504002,0.15058321,0
mp-769585,Li4Mn3Co3(TeO8)2,0.0,0.006942697,3.122442677,3.233778507,0.111335831,0
mp-1661403,Li4Mn3Co3(SnO8)2,0.5624,0.041965797,2.825134121,2.978101537,0.152967416,0
mp-1661592,Li4Mn3Co3(SbO8)2,0.0123,0.0508817,2.791920007,3.258035537,0.466115531,0
mp-758046,Li4Mn3Co3(NiO8)2,0.6252,0.113580024,3.744638443,3.84874466,0.104106217,0
mp-771073,Li4Mn3Co3(CuO8)2,0.0,0.234674765,3.84874466,3.914398481,0.065653821,0
mp-753545,Li4Mn3Co2Te3O16,0.1639,0.099783865,3.000938756,3.023174288,0.022235532,0
mp-774784,Li4Mn3Co2Sn3O16,0.0,0.071877276,2.825134121,2.978101537,0.152967416,0
mp-754687,Li4Mn3Co2Sb3O16,0.0,0.067714595,2.49681296,2.945331996,0.448519036,0
mp-867541,Li4Mn3Co2Ni3O16,0.0,0.08548594,3.580463232,3.59681474,0.016351508,0
mp-758017,Li4Mn3Co(PO4)4,1.9345,0.014558424,2.591163315,3.786910458,1.195747143,0
mp-531376,Li4Mn3Cl10,0.901,0.007280501,2.036448741,4.278971435,2.242522694,0
mp-758340,Li4Mn3(SnO5)2,0.2493,0.060392839,2.43475577,2.49089745,0.05614168,0
mp-758852,Li4Mn3(PO4)4,0.1381,0.022251449,3.786910458,3.985687283,0.198776825,0
mp-753462,Li4Mn3(OF3)3,0.5235,0.094618143,4.368825161,4.435900694,0.067075533,0
mp-753977,Li4Mn3(OF3)2,2.2635,0.095883614,1.884515816,2.62495946,0.740443644,0
mp-753186,Li4Mn3(NiO4)3,0.1532,0.034126728,3.57658241,3.59681474,0.02023233,0
mp-753645,Li4Mn3(FeO5)2,0.0,0.072226164,2.46888425,2.92641749,0.45753324,0
mp-1177469,Li4Mn3(FeO4)3,0.0,0.075847118,2.92641749,2.984944413,0.058526923,0
mp-1642421,Li4Mn3(CoO4)3,0.945,0.087428078,2.825134121,2.978101537,0.152967416,0
mp-766499,Li4Mn3(BO3)4,0.4947,0.067919267,2.55934169,2.924965421,0.365623731,0
mp-770417,Li4Mn2VNi3(PO4)6,0.895,0.073667603,3.37524993,3.813504574,0.438254644,0
mp-759274,Li4Mn2V5O12,1.0038,0.07109695,2.222937806,2.259213836,0.03627603,0
mp-777427,Li4Mn2V3Sn3O16,1.0476,0.054588342,2.336837168,2.55725545,0.220418283,0
mp-765741,Li4Mn2V3Sb3O16,0.0,0.031044272,2.393105432,2.513621186,0.120515754,0
mp-760844,Li4Mn2V3O12,0.7118,0.033113833,3.415675857,3.436139752,0.020463896,0
mp-773000,Li4Mn2V3Cr3O16,0.4346,0.115617651,2.769690838,2.880433195,0.110742357,0
mp-753980,Li4Mn2TeWO12,1.1175,0.058983614,3.66602578,3.856697597,0.190671817,0
mp-758881,Li4Mn2Si4O13,1.4367,0.05766599,3.107581841,3.189834234,0.082252393,0
mp-757670,Li4Mn2Si3O10,3.0154,0.01507677,1.68540867,2.828117235,1.142708565,0
mp-753323,Li4Mn2OF7,0.9575,0.062313567,3.827880303,3.91995403,0.092073727,0
mp-758487,Li4Mn2Ni5O12,0.0,0.042793234,3.474301338,3.57658241,0.102281072,0
mp-1177530,Li4Mn2Ni3Sn3O16,0.0,0.07220374,3.474769115,3.57658241,0.101813295,0
mp-1177518,Li4Mn2Ni3Sn(PO4)6,0.4984,0.073889175,2.848504004,3.786910458,0.938406454,0
mp-766017,Li4Mn2Ni3Sb3O16,0.0,0.079659439,2.89876723,3.158550937,0.259783707,0
mp-758690,Li4Mn2Ni3O10,0.0,0.059574566,3.474301338,3.57658241,0.102281072,0
mp-776611,Li4Mn2NbNi3(PO4)6,0.4879,0.098411068,2.773049303,3.831615237,1.058565935,0
mp-762830,Li4Mn2Nb3V3O16,0.0,0.060059126,1.764492221,2.259213836,0.494721615,0
mp-769626,Li4Mn2Nb3Fe3O16,0.1957,0.107469252,2.231266285,2.629306873,0.398040588,0
mp-867530,Li4Mn2Nb3Cr3O16,0.1073,0.092065504,1.748687609,2.105464792,0.356777183,0
mp-774294,Li4Mn2Nb3Co3O16,0.5816,0.135314965,2.805332095,2.874920792,0.069588697,0
mp-1177440,Li4Mn2FeNi3(PO4)6,0.0,0.086299465,3.786090643,3.787730272,0.00163963,0
mp-774569,Li4Mn2Fe3Te3O16,0.8598,0.097558805,2.944000951,2.961526141,0.01752519,0
mp-1177473,Li4Mn2Fe3Sn3O16,0.6859,0.117311191,2.649140733,2.92641749,0.277276758,0
mp-1177457,Li4Mn2Fe3Sn(PO4)6,2.5061,0.081630334,2.848504004,3.349332358,0.500828354,0
mp-774898,Li4Mn2Fe3Sb3O16,0.0,0.070316839,2.268299486,2.531659809,0.263360323,0
mp-776752,Li4Mn2Fe3Sb(PO4)6,1.1099,0.085890657,2.643409687,3.281205837,0.63779615,0
mp-770860,Li4Mn2Fe3P6WO24,2.1268,0.084387487,2.634246092,2.923719864,0.289473772,0
mp-765636,Li4Mn2Fe3Ni3O16,0.0,0.07952031,3.475983868,3.577640816,0.101656948,0
mp-774612,Li4Mn2Fe3Cu3O16,0.0,0.075028051,3.708200343,3.716351411,0.008151069,0
mp-761441,Li4Mn2Fe3Co3O16,0.0,0.074248825,3.708200343,3.84874466,0.140544317,0
mp-766490,Li4Mn2Fe(BO3)4,1.3266,0.079936923,2.55934169,2.924965421,0.365623731,0
mp-776289,Li4Mn2Cu3Sn3O16,0.0,0.098577802,3.5121101,3.527393354,0.015283254,0
mp-849495,Li4Mn2Cu3O10,0.0,0.078307206,3.5121101,3.527393354,0.015283254,0
mp-775171,Li4Mn2CrNi3(PO4)6,3.5709,0.092092526,3.786910458,3.825007147,0.038096689,0
mp-775298,Li4Mn2Cr3Sn3O16,0.0399,0.135978202,1.989454799,3.301724449,1.31226965,0
mp-766080,Li4Mn2Cr3Sb3O16,0.123,0.069698346,2.287215419,2.746101793,0.458886374,0
mp-754045,Li4Mn2Cr3Fe3O16,0.0,0.153324357,3.789264851,3.947666481,0.15840163,0
mp-1177438,Li4Mn2Cr3Co3O16,0.0,0.131264099,3.90033109,4.052005024,0.151673934,0
mp-774397,Li4Mn2Co5O12,0.4716,0.077677636,2.5264141,2.874920792,0.348506692,0
mp-753987,Li4Mn2Co3Te3O16,0.484,0.084925966,3.000938756,3.023174288,0.022235532,0
mp-849534,Li4Mn2Co3Sn3O16,0.1191,0.090315075,2.825134121,2.978101537,0.152967416,0
mp-770842,Li4Mn2Co3Sb3O16,0.0,0.111390334,2.791920007,2.945331996,0.153411989,0
mp-778482,Li4Mn2Co3O10,0.0,0.047863013,2.825134121,2.978101537,0.152967416,0
mp-776416,Li4Mn2Co3Ni3O16,0.0,0.089723485,3.580463232,3.59681474,0.016351508,0
mp-758211,Li4Mn2Co3Cu3O16,0.0,0.067523761,3.716351411,3.84874466,0.132393249,0
mp-776358,Li4Mn2C4SO16,0.7852,0.067914019,3.714224787,3.817623595,0.103398808,0
mp-760127,Li4Mn2(PO4)3,0.0,0.035503854,3.786910458,3.985687283,0.198776825,0
mp-698705,Li4Mn13O24,0.0,0.029626182,3.203951513,3.691181236,0.487229724,0
mp-755247,Li4Mn(WO4)3,1.6778,0.048655441,2.087370287,3.327944758,1.240574471,0
mp-756626,Li4Mn(TeO4)3,0.0,0.064752254,3.343037162,3.630615081,0.287577919,0
mp-780578,Li4Mn(SiO3)3,1.812,0.083045354,1.619234012,2.842822715,1.223588702,0
mp-26081,Li4Mn(PO4)2,4.124,0.010621524,1.882704726,3.786910458,1.904205731,0
mp-754890,Li4Mn(PO3)6,4.2073,0.058879518,2.563682631,4.041965759,1.478283128,0
mp-753522,Li4Mn(OF)2,0.9747,0.102039304,1.125980607,1.524234477,0.39825387,0
mp-758663,Li4Mn(Ni2O5)2,0.0,0.033785258,3.474301338,3.57658241,0.102281072,0
mp-754416,Li4Mn(BO3)2,3.5788,0.011560498,1.406288174,2.379416363,0.97312819,0
mp-1280637,Li4MgNi3O8,0.7587,0.012679002,2.671619243,3.474301338,0.802682095,0
mp-754576,Li4MgCo3O8,0.0,0.029200253,2.510257765,3.425052286,0.914794521,0
mp-766091,Li4La5Ti6Nb2O26,0.0,0.049018295,1.689406499,1.74994939,0.060542891,0
mp-762374,Li4La3Nb12O36,0.0,0.081434986,1.930454971,2.35869951,0.428244539,0
mp-1189189,Li4IO3,0.0,0.398702859,2.14965523,2.849771595,0.700116365,0
mp-756299,Li4HfO4,4.224,0.056924411,0.005122867,2.889576135,2.884453268,0
mp-30249,Li4GeS4,2.4834,7.78e-05,1.626752279,2.300657892,0.673905614,0
mp-4558,Li4GeO4,4.0961,0.0,1.01967059,3.347952495,2.328281905,0
mp-28016,Li4Ge9O20,2.9382,0.057419292,2.279471939,3.845995512,1.566523573,0
mp-28623,Li4Ge5O12,2.9262,0.027488895,2.263327222,3.845995512,1.58266829,0
mp-1222599,Li4Ga4P4O17F3,0.085,0.062193087,2.212333897,4.054074493,1.841740596,0
mp-557112,Li4Ga3Si3IO12,3.4397,0.0,1.649789092,3.213903785,1.564114693,0
mp-554203,Li4Ga3Si3ClO12,4.4118,0.0,1.701259013,3.845214727,2.143955714,0
mp-556649,Li4Ga3Si3BrO12,3.9512,0.0,1.669356553,3.888732502,2.219375949,0
mp-775176,Li4FeTe2WO12,0.0,0.072323306,3.099856309,3.125919291,0.026062981,0
mp-1569036,Li4FeTe(WO6)2,1.5468,0.052874196,2.978026339,3.125919291,0.147892951,0
mp-753713,Li4FeSi2O7,3.442,0.018937133,1.789030689,2.67192048,0.882889791,0
mp-753494,Li4FeSb(WO6)2,2.0653,0.032539881,2.961707328,3.856697597,0.894990269,0
mp-755913,Li4FeSb(TeO6)2,1.6131,0.040168513,2.961526141,4.130703734,1.169177592,0
mp-1177404,Li4FeS3,0.8322,0.171622219,1.502861768,1.746528375,0.243666607,0
mp-26901,Li4FeP2O9,0.0,0.060561293,4.08444951,4.154129966,0.069680456,0
mp-759422,Li4FeOF5,1.551,0.084340416,3.256279227,4.140520295,0.884241068,0
mp-754592,Li4FeOF4,3.8532,0.067473967,1.858792308,2.616654075,0.757861767,0
mp-755232,Li4FeO4,0.0,0.069127843,2.931203535,3.227851723,0.296648188,0
mp-1346483,Li4FeO3F,0.0798,1.222611134,1.625377355,2.837369449,1.211992094,0
mp-752680,Li4FeO3,2.3593,0.052343236,1.44476204,1.625377355,0.180615315,0
mp-771207,Li4FeNi5O12,0.0,0.070991816,3.474301338,3.475983868,0.00168253,0
mp-766569,Li4FeNi5(PO4)6,3.0371,0.087353126,3.359664715,4.225383824,0.865719109,0
mp-1406778,Li4FeNi3O8,0.0,2.287293972,2.769583498,3.38269843,0.613114932,0
mp-766022,Li4FeNi3(PO4)4,3.0109,0.003357259,2.740359081,3.359664715,0.619305634,0
mp-756375,Li4FeCu3O8,0.0,0.057054187,2.75578934,3.495034596,0.739245256,0
mp-1177402,Li4FeCu3(PO4)4,0.0,0.047499448,3.217871705,3.343690125,0.12581842,0
mp-759547,Li4FeCo9O20,0.0242,0.029074478,3.84874466,4.115875654,0.267130994,0
mp-756543,Li4FeCo5O12,0.0,0.066473524,3.425052286,3.575428924,0.150376638,0
mp-754123,Li4FeCo3O8,0.9078,0.120480824,1.886401304,3.34950124,1.463099936,0
mp-863409,Li4FeCo3(PO4)4,2.0711,0.028427631,2.591163315,3.359664715,0.7685014,0
mp-1177467,Li4FeCo2Ni3(PO4)6,0.0,0.119660888,4.141738194,4.260882971,0.119144777,0
mp-1182219,Li4FeC6ClO21,0.4319,0.800559417,4.095292538,4.269304703,0.174012165,0
mp-776005,Li4FeBi(TeO6)2,0.5344,0.035517861,3.641347119,3.795693796,0.154346677,0
mp-765027,Li4Fe9CoO20,0.0,0.134255499,3.495034596,3.575428924,0.080394328,0
mp-759241,Li4Fe7O12,1.2686,0.055407905,2.194547182,2.230356553,0.03580937,0
mp-758774,Li4Fe7(PO4)6,3.4262,0.056631574,2.441007868,3.359664715,0.918656847,0
mp-1333160,Li4Fe7(OF7)2,0.8549,0.709109342,2.448776638,2.616654075,0.167877437,0
mp-757181,Li4Fe5SnO12,0.0,0.08987469,2.230356553,3.495034596,1.264678043,0
mp-1177407,Li4Fe5Sn3O16,0.0,0.045893091,2.231175311,3.495907939,1.264732627,0
mp-1177408,Li4Fe5SbO12,0.4936,0.099964068,2.222776415,3.495034596,1.272258181,0
mp-768602,Li4Fe5Sb3O16,0.8261,0.040315015,2.222776415,2.423929848,0.201153433,0
mp-776398,Li4Fe5Sb(PO4)6,1.3064,0.086933637,2.643409687,3.299392117,0.65598243,0
mp-774930,Li4Fe5P6WO24,2.1269,0.088354114,2.647345523,2.927835585,0.280490062,0
mp-1177537,Li4Fe5NiO12,0.0619,0.088576947,3.450946173,3.495034596,0.044088423,0
mp-756815,Li4Fe5Ni3O16,0.0,0.124533871,3.450946173,3.475983868,0.025037695,0
mp-760788,Li4Fe5Ni(PO4)6,1.5656,0.067637359,2.740359081,3.359664715,0.619305634,0
mp-756606,Li4Fe5Cu3O16,0.0,0.070934483,3.495034596,3.716351411,0.221316815,0
mp-756756,Li4Fe5CoO12,0.0,0.20385161,3.34950124,3.495034596,0.145533356,0
mp-772179,Li4Fe5Co3O16,0.0,0.058624075,3.425052286,3.575428924,0.150376638,0
mp-26471,Li4Fe5(P3O11)2,3.9173,0.040637109,2.60290889,3.153040635,0.550131745,0
mp-758177,Li4Fe5(NiO6)2,0.7066,0.055801249,3.307703967,3.38269843,0.074994463,0
mp-775227,Li4Fe5(CoO6)2,0.0,0.088958108,1.880869872,2.590183293,0.709313421,0
mp-756528,Li4Fe3WO8,0.8157,0.027293022,1.858792308,2.311490468,0.45269816,0
mp-759294,Li4Fe3TeO8,1.753,0.108318958,1.932265884,2.327136313,0.394870429,0
mp-755294,Li4Fe3TeO12,0.0,0.115444421,3.495034596,3.692153592,0.197118996,0
mp-755218,Li4Fe3Sn3(TeO8)2,1.0904,0.062209112,2.328252802,2.727396633,0.399143831,0
mp-1666215,Li4Fe3Sn3(SbO8)2,0.0,0.0167461,2.17441301,2.217183064,0.042770054,0
mp-851349,Li4Fe3Sn2Sb3O16,0.0,0.042028555,2.173153604,2.17441301,0.001259406,0
mp-780303,Li4Fe3SbO8,0.8275,0.01501272,1.840411308,2.212928182,0.372516875,0
mp-753521,Li4Fe3Sb5O16,0.0056,0.066716233,2.269381526,2.501572676,0.23219115,0
mp-1177409,Li4Fe3Sb(PO4)4,0.3465,0.094659443,2.643409687,3.299392117,0.65598243,0
mp-705404,Li4Fe3P4O15,3.7823,0.046330958,2.60290889,3.120301297,0.517392406,0
mp-759070,Li4Fe3P3O12F,3.3844,0.061145333,2.338391545,3.296870065,0.95847852,0
mp-764594,Li4Fe3OF8,2.5653,0.077501664,2.448776638,2.616654075,0.167877437,0
mp-754559,Li4Fe3OF11,2.6304,0.05312098,3.692008643,4.342261868,0.650253225,0
mp-757201,Li4Fe3O8,0.1331,0.173847405,3.442329634,3.495034596,0.052704962,0
mp-754258,Li4Fe3NiO8,0.0,0.077993638,2.769583498,3.38269843,0.613114932,0
mp-772168,Li4Fe3Ni5O16,0.0,0.11540813,3.475983868,3.580463232,0.104479364,0
mp-771917,Li4Fe3Ni3(WO8)2,0.0,0.042358236,3.69883518,3.751198282,0.052363102,0
mp-772169,Li4Fe3Ni3(TeO8)2,0.0,0.008913143,3.60518543,3.72340205,0.11821662,0
mp-774855,Li4Fe3Ni3(SnO8)2,0.0,0.02893861,3.475983868,3.495907939,0.019924071,0
mp-757961,Li4Fe3Ni3(SbO8)2,0.0,0.037015953,3.587892031,3.595780416,0.007888385,0
mp-774281,Li4Fe3Ni2Sn3O16,0.0,0.072612002,3.474301338,3.495907939,0.021606601,0
mp-1177411,Li4Fe3Ni2Sb3O16,0.4299,0.074535166,2.403584595,3.587892031,1.184307436,0
mp-771063,Li4Fe3Ni(PO4)4,3.044,0.002965603,2.740359081,3.359664715,0.619305634,0
mp-753104,Li4Fe3CuO8,0.0517,0.036721463,2.75578934,3.495034596,0.739245256,0
mp-759296,Li4Fe3Cu3(WO8)2,0.0,0.060190362,3.527393354,3.659464961,0.132071608,0
mp-777916,Li4Fe3Cu3(TeO8)2,0.0,0.021948706,3.482022443,3.521813648,0.039791205,0
